Date,Price,Volume,Market,Volatility,Price-to-Volume Ratio,SMA_50,OpenMarket,year,month,day
2019-01-03,3836.7412109375,4530215219.0,Bitcoin,0.0438714473367149,8.469225026762464e-07,3998.99908203125,1,2019,1,3
2019-01-04,3857.717529296875,4847965467.0,Bitcoin,0.0427994407933761,7.957394819654302e-07,3963.1928369140624,1,2019,1,4
2019-01-05,3845.194580078125,5137609824.0,Bitcoin,0.0410881671986791,7.484403665913975e-07,3928.585732421875,1,2019,1,5
2019-01-06,4076.632568359375,5597027440.0,Bitcoin,0.0418647398643291,7.283567236467533e-07,3899.0317822265615,1,2019,1,6
2019-01-07,4025.248291015625,5228625637.0,Bitcoin,0.041967709851377,7.698482489416032e-07,3867.065947265625,1,2019,1,7
2019-01-08,4030.847900390625,5306593305.0,Bitcoin,0.0414776982446792,7.595923917125254e-07,3850.253100585937,1,2019,1,8
2019-01-09,4035.29638671875,5115905225.0,Bitcoin,0.0409458818585342,7.887746565357356e-07,3841.9216259765626,1,2019,1,9
2019-01-10,3678.924560546875,6874143796.0,Bitcoin,0.0441421603002419,5.351829507389134e-07,3823.45671875,1,2019,1,10
2019-01-11,3687.365478515625,5538712865.0,Bitcoin,0.0440526516661638,6.657441121052996e-07,3809.885229492188,1,2019,1,11
2019-01-12,3661.301025390625,4778170883.0,Bitcoin,0.042975660512473,7.662557734000208e-07,3796.169052734375,1,2019,1,12
2019-01-13,3552.953125,4681302466.0,Bitcoin,0.0431679312797834,7.589667941357925e-07,3789.612915039064,1,2019,1,13
2019-01-14,3706.05224609375,5651384490.0,Bitcoin,0.0437363997516062,6.557777572294944e-07,3783.534560546875,1,2019,1,14
2019-01-15,3630.67529296875,5537192302.0,Bitcoin,0.043989152720568,6.55688857267495e-07,3780.56546875,1,2019,1,15
2019-01-16,3655.0068359375,5394457145.0,Bitcoin,0.0409293588674643,6.775485906538794e-07,3777.251206054688,1,2019,1,16
2019-01-17,3678.56396484375,5464420383.0,Bitcoin,0.0402218429570858,6.731846576606531e-07,3765.674086914063,1,2019,1,17
2019-01-18,3657.83935546875,5002961727.0,Bitcoin,0.0401622483009317,7.311347867660291e-07,3753.253940429688,1,2019,1,18
2019-01-19,3728.568359375,5955691380.0,Bitcoin,0.035309093392424,6.260513047899067e-07,3747.4799365234376,1,2019,1,19
2019-01-20,3601.013671875,5582489560.0,Bitcoin,0.0343051918581554,6.450551556203895e-07,3735.2067724609374,1,2019,1,20
2019-01-21,3576.032470703125,5004347059.0,Bitcoin,0.0337674008495494,7.145852253136317e-07,3723.92986328125,1,2019,1,21
2019-01-22,3604.5771484375,5313623556.0,Bitcoin,0.0338297302371457,6.783651702927486e-07,3718.1387890625,1,2019,1,22
2019-01-23,3585.123046875,5433755649.0,Bitcoin,0.033555828164954,6.597873144212488e-07,3710.703374023437,1,2019,1,23
2019-01-24,3600.865478515625,5262869046.0,Bitcoin,0.0315511890379902,6.842019907853176e-07,3707.640786132813,1,2019,1,24
2019-01-25,3599.765869140625,5265847539.0,Bitcoin,0.0314654315833164,6.836061702280563e-07,3709.2140673828126,1,2019,1,25
2019-01-26,3602.46044921875,5098183235.0,Bitcoin,0.0299752110865332,7.066165108557049e-07,3712.86453125,1,2019,1,26
2019-01-27,3583.9658203125,5570752966.0,Bitcoin,0.0265543363864011,6.43353931180674e-07,3715.021552734375,1,2019,1,27
2019-01-28,3470.450439453125,6908930483.0,Bitcoin,0.0267343043337903,5.023137007952906e-07,3712.1458740234375,1,2019,1,28
2019-01-29,3448.116943359375,5897159493.0,Bitcoin,0.0265943514436433,5.847081035288823e-07,3711.0550927734375,1,2019,1,29
2019-01-30,3486.181640625,5955112627.0,Bitcoin,0.0261635698106517,5.854098585506064e-07,3712.286962890625,1,2019,1,30
2019-01-31,3457.792724609375,5831198271.0,Bitcoin,0.025602275573716,5.929815046430232e-07,3711.7038134765626,1,2019,1,31
2019-02-01,3487.9453125,5422926707.0,Bitcoin,0.0251128950433239,6.431850365961437e-07,3715.189174804688,1,2019,2,1
2019-02-02,3521.060791015625,5071623601.0,Bitcoin,0.0248295912573406,6.942669779991871e-07,3720.760693359375,1,2019,2,2
2019-02-03,3464.013427734375,5043937584.0,Bitcoin,0.0249032549651658,6.867677028206412e-07,3725.3057275390624,1,2019,2,3
